 format: day,hour,forecast,value  location:62_71 Start : 20200801 
 15,0200,+37,0.000000 
 15,0200,+43,0.000000 
 15,0200,+49,0.000000 
 15,0200,+55,0.000000 
 15,0200,+61,0.000000 
 15,0500,+4,0.000000 
 15,0500,+10,0.000000 
 15,0500,+16,0.000000 
 15,0500,+22,0.000000 
 15,0500,+28,0.000000 
 15,0500,+34,0.000000 
 15,0500,+40,0.000000 
 15,0500,+46,0.000000 
 15,0500,+52,0.000000 
 15,0500,+58,0.000000 
 15,0800,+7,0.000000 
 15,0800,+13,0.000000 
 15,0800,+19,0.000000 
 15,0800,+25,0.000000 
 15,0800,+31,0.000000 
 15,0800,+37,0.000000 
 15,0800,+43,0.000000 
 15,0800,+49,0.000000 
 15,0800,+55,0.000000 
 15,1100,+4,0.000000 
 15,1100,+10,0.000000 
 15,1100,+16,0.000000 
 15,1100,+22,0.000000 
 15,1100,+28,0.000000 
 15,1100,+34,0.000000 
 15,1100,+40,0.000000 
 15,1100,+46,0.000000 
 15,1100,+52,0.000000 
 15,1400,+7,0.000000 
 15,1400,+13,0.000000 
 15,1400,+19,0.000000 
 15,1400,+25,0.000000 
 15,1400,+31,0.000000 
 15,1400,+37,0.000000 
 15,1400,+43,0.000000 
 15,1400,+49,0.000000 
 15,1700,+4,0.000000 
 15,1700,+10,0.000000 
 15,1700,+16,0.000000 
 15,1700,+22,0.000000 
 15,1700,+28,0.000000 
 15,1700,+34,0.000000 
 15,1700,+40,0.000000 
 15,1700,+46,0.000000 
 15,2000,+7,0.000000 
 15,2000,+13,0.000000 
 15,2000,+19,0.000000 
 15,2000,+25,0.000000 
 15,2000,+31,0.000000 
 15,2000,+37,0.000000 
 15,2000,+43,0.000000 
 15,2000,+49,0.000000 
 15,2000,+55,0.000000 
 15,2000,+61,0.000000 
 15,2000,+67,0.000000 
 15,2300,+4,0.000000 
 15,2300,+10,0.000000 
 15,2300,+16,0.000000 
 15,2300,+22,0.000000 
 15,2300,+28,0.000000 
 15,2300,+34,0.000000 
 15,2300,+40,0.000000 
 15,2300,+46,0.000000 
 15,2300,+52,0.000000 
 15,2300,+58,0.000000 
 15,2300,+64,0.000000 
 16,0200,+7,0.000000 
 16,0200,+13,0.000000 
 16,0200,+19,0.000000 
 16,0200,+25,0.000000 
 16,0200,+31,0.000000 
 16,0200,+37,0.000000 
 16,0200,+43,0.000000 
 16,0200,+49,0.000000 
 16,0200,+55,0.000000 
 16,0200,+61,0.000000 
 16,0500,+4,0.000000 
 16,0500,+10,0.000000 
 16,0500,+16,0.000000 
 16,0500,+22,0.000000 
 16,0500,+28,0.000000 
 16,0500,+34,0.000000 
 16,0500,+40,0.000000 
 16,0500,+46,0.000000 
 16,0500,+52,0.000000 
 16,0500,+58,0.000000 
 16,0800,+7,0.000000 
 16,0800,+13,0.000000 
 16,0800,+19,0.000000 
 16,0800,+25,0.000000 
 16,0800,+31,0.000000 
 16,0800,+37,0.000000 
 16,0800,+43,0.000000 
 16,0800,+49,0.000000 
 16,0800,+55,0.000000 
 16,1100,+4,0.000000 
 16,1100,+10,0.000000 
 16,1100,+16,0.000000 
 16,1100,+22,0.000000 
 16,1100,+28,0.000000 
 16,1100,+34,0.000000 
 16,1100,+40,0.000000 
 16,1100,+46,0.000000 
 16,1100,+52,0.000000 
 16,1400,+7,0.000000 
 16,1400,+13,0.000000 
 16,1400,+19,0.000000 
 16,1400,+25,0.000000 
 16,1400,+31,0.000000 
 16,1400,+37,0.000000 
 16,1400,+43,0.000000 
 16,1400,+49,0.000000 
 16,1700,+4,0.000000 
 16,1700,+10,0.000000 
 16,1700,+16,0.000000 
 16,1700,+22,0.000000 
 16,1700,+28,0.000000 
 16,1700,+34,0.000000 
 16,1700,+40,0.000000 
 16,1700,+46,0.000000 
 16,2000,+7,0.000000 
 16,2000,+13,0.000000 
 16,2000,+19,0.000000 
 16,2000,+25,0.000000 
 16,2000,+31,0.000000 
 16,2000,+37,0.000000 
 16,2000,+43,0.000000 
 16,2000,+49,0.000000 
 16,2000,+55,0.000000 
 16,2000,+61,0.000000 
 16,2000,+67,0.000000 
 16,2300,+4,0.000000 
 16,2300,+10,0.000000 
 16,2300,+16,0.000000 
 16,2300,+22,0.000000 
 16,2300,+28,0.000000 
 16,2300,+34,0.000000 
 16,2300,+40,0.000000 
 16,2300,+46,0.000000 
 16,2300,+52,0.000000 
 16,2300,+58,0.000000 
 16,2300,+64,0.000000 
 17,0200,+7,0.000000 
 17,0200,+13,0.000000 
 17,0200,+19,0.000000 
 17,0200,+25,0.000000 
 17,0200,+31,0.000000 
 17,0200,+37,0.000000 
 17,0200,+43,0.000000 
 17,0200,+49,0.000000 
 17,0200,+55,0.000000 
 17,0200,+61,0.000000 
 17,0500,+4,0.000000 
 17,0500,+10,0.000000 
 17,0500,+16,0.000000 
 17,0500,+22,0.000000 
 17,0500,+28,0.000000 
 17,0500,+34,0.000000 
 17,0500,+40,0.000000 
 17,0500,+46,0.000000 
 17,0500,+52,0.000000 
 17,0500,+58,0.000000 
 17,0800,+7,0.000000 
 17,0800,+13,0.000000 
 17,0800,+19,0.000000 
 17,0800,+25,0.000000 
 17,0800,+31,0.000000 
 17,0800,+37,0.000000 
 17,0800,+43,0.000000 
 17,0800,+49,0.000000 
 17,0800,+55,0.000000 
 17,1100,+4,0.000000 
 17,1100,+10,0.000000 
 17,1100,+16,0.000000 
 17,1100,+22,0.000000 
 17,1100,+28,0.000000 
 17,1100,+34,0.000000 
 17,1100,+40,0.000000 
 17,1100,+46,0.000000 
 17,1100,+52,0.000000 
 17,1400,+7,0.000000 
 17,1400,+13,0.000000 
 17,1400,+19,0.000000 
 17,1400,+25,0.000000 
 17,1400,+31,0.000000 
 17,1400,+37,0.000000 
 17,1400,+43,0.000000 
 17,1400,+49,0.000000 
 17,1700,+4,0.000000 
 17,1700,+10,0.000000 
 17,1700,+16,0.000000 
 17,1700,+22,0.000000 
 17,1700,+28,0.000000 
 17,1700,+34,0.000000 
 17,1700,+40,0.000000 
 17,1700,+46,0.000000 
 17,2000,+7,0.000000 
 17,2000,+13,0.000000 
 17,2000,+19,0.000000 
 17,2000,+25,0.000000 
 17,2000,+31,0.000000 
 17,2000,+37,0.000000 
 17,2000,+43,0.000000 
 17,2000,+49,0.000000 
 17,2000,+55,0.000000 
 17,2000,+61,0.000000 
 17,2000,+67,0.000000 
 17,2300,+4,0.000000 
 17,2300,+10,0.000000 
 17,2300,+16,0.000000 
 17,2300,+22,0.000000 
 17,2300,+28,0.000000 
 17,2300,+34,0.000000 
 17,2300,+40,0.000000 
 17,2300,+46,0.000000 
 17,2300,+52,0.000000 
 17,2300,+58,0.000000 
 17,2300,+64,0.000000 
 18,0200,+7,0.000000 
 18,0200,+13,0.000000 
 18,0200,+19,0.000000 
 18,0200,+25,0.000000 
 18,0200,+31,0.000000 
 18,0200,+37,0.000000 
 18,0200,+43,0.000000 
 18,0200,+49,0.000000 
 18,0200,+55,0.000000 
 18,0200,+61,0.000000 
 18,0500,+4,0.000000 
 18,0500,+10,0.000000 
 18,0500,+16,0.000000 
 18,0500,+22,0.000000 
 18,0500,+28,0.000000 
 18,0500,+34,0.000000 
 18,0500,+40,0.000000 
 18,0500,+46,0.000000 
 18,0500,+52,0.000000 
 18,0500,+58,0.000000 
 18,0800,+7,0.000000 
 18,0800,+13,0.000000 
 18,0800,+19,0.000000 
 18,0800,+25,0.000000 
 18,0800,+31,0.000000 
 18,0800,+37,0.000000 
 18,0800,+43,0.000000 
 18,0800,+49,0.000000 
 18,0800,+55,0.000000 
 18,1100,+4,0.000000 
 18,1100,+10,0.000000 
 18,1100,+16,0.000000 
 18,1100,+22,0.000000 
 18,1100,+28,0.000000 
 18,1100,+34,0.000000 
 18,1100,+40,0.000000 
 18,1100,+46,0.000000 
 18,1100,+52,0.000000 
 18,1400,+7,0.000000 
 18,1400,+13,0.000000 
 18,1400,+19,0.000000 
 18,1400,+25,0.000000 
 18,1400,+31,0.000000 
 18,1400,+37,0.000000 
 18,1400,+43,0.000000 
 18,1400,+49,0.000000 
 18,1700,+4,0.000000 
 18,1700,+10,0.000000 
 18,1700,+16,0.000000 
 18,1700,+22,0.000000 
 18,1700,+28,0.000000 
 18,1700,+34,0.000000 
 18,1700,+40,0.000000 
 18,1700,+46,0.000000 
 18,2000,+7,0.000000 
 18,2000,+13,0.000000 
 18,2000,+19,0.000000 
 18,2000,+25,0.000000 
 18,2000,+31,0.000000 
 18,2000,+37,0.000000 
 18,2000,+43,0.000000 
 18,2000,+49,0.000000 
 18,2000,+55,0.000000 
 18,2000,+61,0.000000 
 18,2000,+67,0.000000 
 18,2300,+4,0.000000 
 18,2300,+10,0.000000 
 18,2300,+16,0.000000 
 18,2300,+22,0.000000 
 18,2300,+28,0.000000 
 18,2300,+34,0.000000 
 18,2300,+40,0.000000 
 18,2300,+46,0.000000 
 18,2300,+52,0.000000 
 18,2300,+58,0.000000 
 18,2300,+64,0.000000 
 19,0200,+7,0.000000 
 19,0200,+13,0.000000 
 19,0200,+19,0.000000 
 19,0200,+25,0.000000 
 19,0200,+31,0.000000 
 19,0200,+37,0.000000 
 19,0200,+43,0.000000 
 19,0200,+49,0.000000 
 19,0200,+55,0.000000 
 19,0200,+61,0.000000 
 19,0500,+4,0.000000 
 19,0500,+10,0.000000 
 19,0500,+16,0.000000 
 19,0500,+22,0.000000 
 19,0500,+28,0.000000 
 19,0500,+34,0.000000 
 19,0500,+40,0.000000 
 19,0500,+46,0.000000 
 19,0500,+52,0.000000 
 19,0500,+58,0.000000 
 19,0800,+7,0.000000 
 19,0800,+13,0.000000 
 19,0800,+19,0.000000 
 19,0800,+25,0.000000 
 19,0800,+31,0.000000 
 19,0800,+37,0.000000 
 19,0800,+43,0.000000 
 19,0800,+49,0.000000 
 19,0800,+55,0.000000 
 19,1100,+4,0.000000 
 19,1100,+10,0.000000 
 19,1100,+16,0.000000 
 19,1100,+22,0.000000 
 19,1100,+28,0.000000 
 19,1100,+34,0.000000 
 19,1100,+40,0.000000 
 19,1100,+46,0.000000 
 19,1100,+52,0.000000 
 19,1400,+7,0.000000 
 19,1400,+13,0.000000 
 19,1400,+19,0.000000 
 19,1400,+25,0.000000 
 19,1400,+31,0.000000 
 19,1400,+37,0.000000 
 19,1400,+43,0.000000 
 19,1400,+49,0.000000 
 19,1700,+4,0.000000 
 19,1700,+10,0.000000 
 19,1700,+16,0.000000 
 19,1700,+22,0.000000 
 19,1700,+28,0.000000 
 19,1700,+34,0.000000 
 19,1700,+40,0.000000 
 19,1700,+46,0.000000 
 19,2000,+7,0.000000 
 19,2000,+13,0.000000 
 19,2000,+19,0.000000 
 19,2000,+25,0.000000 
 19,2000,+31,0.000000 
 19,2000,+37,0.000000 
 19,2000,+43,0.000000 
 19,2000,+49,0.000000 
 19,2000,+55,0.000000 
 19,2000,+61,0.000000 
 19,2000,+67,0.000000 
 19,2300,+4,0.000000 
 19,2300,+10,0.000000 
 19,2300,+16,0.000000 
 19,2300,+22,0.000000 
 19,2300,+28,0.000000 
 19,2300,+34,0.000000 
 19,2300,+40,0.000000 
 19,2300,+46,0.000000 
 19,2300,+52,0.000000 
 19,2300,+58,0.000000 
 19,2300,+64,0.000000 
 20,0200,+7,0.000000 
 20,0200,+13,0.000000 
 20,0200,+19,0.000000 
 20,0200,+25,0.000000 
 20,0200,+31,0.000000 
 20,0200,+37,0.000000 
 20,0200,+43,0.000000 
 20,0200,+49,0.000000 
 20,0200,+55,0.000000 
 20,0200,+61,0.000000 
 20,0500,+4,0.000000 
 20,0500,+10,0.000000 
 20,0500,+16,0.000000 
 20,0500,+22,0.000000 
 20,0500,+28,0.000000 
 20,0500,+34,0.000000 
 20,0500,+40,0.000000 
 20,0500,+46,0.000000 
 20,0500,+52,0.000000 
 20,0500,+58,0.000000 
 20,0800,+7,0.000000 
 20,0800,+13,0.000000 
 20,0800,+19,0.000000 
 20,0800,+25,0.000000 
 20,0800,+31,0.000000 
 20,0800,+37,0.000000 
 20,0800,+43,0.000000 
 20,0800,+49,0.000000 
 20,0800,+55,0.000000 
 20,1100,+4,0.000000 
 20,1100,+10,0.000000 
 20,1100,+16,0.000000 
 20,1100,+22,0.000000 
 20,1100,+28,0.000000 
 20,1100,+34,0.000000 
 20,1100,+40,0.000000 
 20,1100,+46,0.000000 
 20,1100,+52,0.000000 
 20,1400,+7,0.000000 
 20,1400,+13,0.000000 
 20,1400,+19,0.000000 
 20,1400,+25,0.000000 
 20,1400,+31,0.000000 
 20,1400,+37,0.000000 
 20,1400,+43,0.000000 
 20,1400,+49,0.000000 
 20,1700,+4,0.000000 
 20,1700,+10,0.000000 
 20,1700,+16,0.000000 
 20,1700,+22,0.000000 
 20,1700,+28,0.000000 
 20,1700,+34,0.000000 
 20,1700,+40,0.000000 
 20,1700,+46,0.000000 
 20,2000,+7,0.000000 
 20,2000,+13,0.000000 
 20,2000,+19,0.000000 
 20,2000,+25,0.000000 
 20,2000,+31,0.000000 
 20,2000,+37,0.000000 
 20,2000,+43,0.000000 
 20,2000,+49,0.000000 
 20,2000,+55,0.000000 
 20,2000,+61,0.000000 
 20,2000,+67,0.000000 
 20,2300,+4,0.000000 
 20,2300,+10,0.000000 
 20,2300,+16,0.000000 
 20,2300,+22,0.000000 
 20,2300,+28,0.000000 
 20,2300,+34,0.000000 
 20,2300,+40,0.000000 
 20,2300,+46,0.000000 
 20,2300,+52,0.000000 
 20,2300,+58,0.000000 
 20,2300,+64,0.000000 
 21,0200,+7,0.000000 
 21,0200,+13,0.000000 
 21,0200,+19,0.000000 
 21,0200,+25,0.000000 
 21,0200,+31,0.000000 
 21,0200,+37,0.000000 
 21,0200,+43,0.000000 
 21,0200,+49,0.000000 
 21,0200,+55,0.000000 
 21,0200,+61,0.000000 
 21,0500,+4,0.000000 
 21,0500,+10,0.000000 
 21,0500,+16,0.000000 
 21,0500,+22,0.000000 
 21,0500,+28,0.000000 
 21,0500,+34,0.000000 
 21,0500,+40,0.000000 
 21,0500,+46,0.000000 
 21,0500,+52,0.000000 
 21,0500,+58,0.000000 
 21,0800,+7,0.000000 
 21,0800,+13,0.000000 
 21,0800,+19,0.000000 
 21,0800,+25,0.000000 
 21,0800,+31,0.000000 
 21,0800,+37,0.000000 
 21,0800,+43,0.000000 
 21,0800,+49,0.000000 
 21,0800,+55,0.000000 
 21,1100,+4,0.000000 
 21,1100,+10,0.000000 
 21,1100,+16,0.000000 
 21,1100,+22,0.000000 
 21,1100,+28,0.000000 
 21,1100,+34,0.000000 
 21,1100,+40,0.000000 
 21,1100,+46,0.000000 
 21,1100,+52,0.000000 
 21,1400,+7,0.000000 
 21,1400,+13,0.000000 
 21,1400,+19,0.000000 
 21,1400,+25,0.000000 
 21,1400,+31,0.000000 
 21,1400,+37,0.000000 
 21,1400,+43,0.000000 
 21,1400,+49,0.000000 
 21,1700,+4,0.000000 
 21,1700,+10,0.000000 
 21,1700,+16,0.000000 
 21,1700,+22,0.000000 
 21,1700,+28,0.000000 
 21,1700,+34,0.000000 
 21,1700,+40,0.000000 
 21,1700,+46,0.000000 
 21,2000,+7,0.000000 
 21,2000,+13,0.000000 
 21,2000,+19,0.000000 
 21,2000,+25,0.000000 
 21,2000,+31,0.000000 
 21,2000,+37,0.000000 
 21,2000,+43,0.000000 
 21,2000,+49,0.000000 
 21,2000,+55,0.000000 
 21,2000,+61,0.000000 
 21,2000,+67,0.000000 
 21,2300,+4,0.000000 
 21,2300,+10,0.000000 
 21,2300,+16,0.000000 
 21,2300,+22,0.000000 
 21,2300,+28,0.000000 
 21,2300,+34,0.000000 
 21,2300,+40,0.000000 
 21,2300,+46,0.000000 
 21,2300,+52,0.000000 
 21,2300,+58,0.000000 
 21,2300,+64,0.000000 
 22,0200,+7,0.000000 
 22,0200,+13,0.000000 
 22,0200,+19,0.000000 
 22,0200,+25,0.000000 
 22,0200,+31,0.000000 
 22,0200,+37,0.000000 
 22,0200,+43,0.000000 
 22,0200,+49,0.000000 
 22,0200,+55,0.000000 
 22,0200,+61,0.000000 
 22,0500,+4,0.000000 
 22,0500,+10,0.000000 
 22,0500,+16,0.000000 
 22,0500,+22,0.000000 
 22,0500,+28,0.000000 
 22,0500,+34,0.000000 
 22,0500,+40,0.000000 
 22,0500,+46,0.000000 
 22,0500,+52,0.000000 
 22,0500,+58,0.000000 
 22,0800,+7,0.000000 
 22,0800,+13,0.000000 
 22,0800,+19,0.000000 
 22,0800,+25,0.000000 
 22,0800,+31,0.000000 
 22,0800,+37,0.000000 
 22,0800,+43,0.000000 
 22,0800,+49,0.000000 
 22,0800,+55,0.000000 
 22,1100,+4,0.000000 
 22,1100,+10,0.000000 
 22,1100,+16,0.000000 
 22,1100,+22,0.000000 
 22,1100,+28,0.000000 
 22,1100,+34,0.000000 
 22,1100,+40,0.000000 
 22,1100,+46,0.000000 
 22,1100,+52,0.000000 
 22,1400,+7,0.000000 
 22,1400,+13,0.000000 
 22,1400,+19,0.000000 
 22,1400,+25,0.000000 
 22,1400,+31,0.000000 
 22,1400,+37,0.000000 
 22,1400,+43,0.000000 
 22,1400,+49,0.000000 
 22,1700,+4,0.000000 
 22,1700,+10,0.000000 
 22,1700,+16,0.000000 
 22,1700,+22,0.000000 
 22,1700,+28,0.000000 
 22,1700,+34,0.000000 
 22,1700,+40,0.000000 
 22,1700,+46,0.000000 
 22,2000,+7,0.000000 
 22,2000,+13,0.000000 
 22,2000,+19,0.000000 
 22,2000,+25,0.000000 
 22,2000,+31,0.000000 
 22,2000,+37,0.000000 
 22,2000,+43,0.000000 
 22,2000,+49,0.000000 
 22,2000,+55,0.000000 
 22,2000,+61,0.000000 
 22,2000,+67,0.000000 
 22,2300,+4,0.000000 
 22,2300,+10,0.000000 
 22,2300,+16,0.000000 
 22,2300,+22,0.000000 
 22,2300,+28,0.000000 
 22,2300,+34,0.000000 
 22,2300,+40,0.000000 
 22,2300,+46,0.000000 
 22,2300,+52,0.000000 
 22,2300,+58,0.000000 
 22,2300,+64,0.000000 
 23,0200,+7,0.000000 
 23,0200,+13,0.000000 
 23,0200,+19,0.000000 
 23,0200,+25,0.000000 
 23,0200,+31,0.000000 
 23,0200,+37,0.000000 
 23,0200,+43,0.000000 
 23,0200,+49,0.000000 
 23,0200,+55,0.000000 
 23,0200,+61,0.000000 
 23,0500,+4,0.000000 
 23,0500,+10,0.000000 
 23,0500,+16,0.000000 
 23,0500,+22,0.000000 
 23,0500,+28,0.000000 
 23,0500,+34,0.000000 
 23,0500,+40,0.000000 
 23,0500,+46,0.000000 
 23,0500,+52,0.000000 
 23,0500,+58,0.000000 
 23,0800,+7,0.000000 
 23,0800,+13,0.000000 
 23,0800,+19,0.000000 
 23,0800,+25,0.000000 
 23,0800,+31,0.000000 
 23,0800,+37,0.000000 
 23,0800,+43,0.000000 
 23,0800,+49,0.000000 
 23,0800,+55,0.000000 
 23,1100,+4,0.000000 
 23,1100,+10,0.000000 
 23,1100,+16,0.000000 
 23,1100,+22,0.000000 
 23,1100,+28,0.000000 
 23,1100,+34,0.000000 
 23,1100,+40,0.000000 
 23,1100,+46,0.000000 
 23,1100,+52,0.000000 
 23,1400,+7,0.000000 
 23,1400,+13,0.000000 
 23,1400,+19,0.000000 
 23,1400,+25,0.000000 
 23,1400,+31,0.000000 
 23,1400,+37,0.000000 
 23,1400,+43,0.000000 
 23,1400,+49,0.000000 
 23,1700,+4,0.000000 
 23,1700,+10,0.000000 
 23,1700,+16,0.000000 
 23,1700,+22,0.000000 
 23,1700,+28,0.000000 
 23,1700,+34,0.000000 
 23,1700,+40,0.000000 
 23,1700,+46,0.000000 
 23,2000,+7,0.000000 
 23,2000,+13,0.000000 
 23,2000,+19,0.000000 
 23,2000,+25,0.000000 
 23,2000,+31,0.000000 
 23,2000,+37,0.000000 
 23,2000,+43,0.000000 
 23,2000,+49,0.000000 
 23,2000,+55,0.000000 
 23,2000,+61,0.000000 
 23,2000,+67,0.000000 
 23,2300,+4,0.000000 
 23,2300,+10,0.000000 
 23,2300,+16,0.000000 
 23,2300,+22,0.000000 
 23,2300,+28,0.000000 
 23,2300,+34,0.000000 
 23,2300,+40,0.000000 
 23,2300,+46,0.000000 
 23,2300,+52,0.000000 
 23,2300,+58,0.000000 
 23,2300,+64,0.000000 
 24,0200,+7,0.000000 
 24,0200,+13,0.000000 
 24,0200,+19,0.000000 
 24,0200,+25,0.000000 
 24,0200,+31,0.000000 
 24,0200,+37,0.000000 
 24,0200,+43,0.000000 
 24,0200,+49,0.000000 
 24,0200,+55,0.000000 
 24,0200,+61,0.000000 
 24,0500,+4,0.000000 
 24,0500,+10,0.000000 
 24,0500,+16,0.000000 
 24,0500,+22,0.000000 
 24,0500,+28,0.000000 
 24,0500,+34,0.000000 
 24,0500,+40,0.000000 
 24,0500,+46,0.000000 
 24,0500,+52,0.000000 
 24,0500,+58,0.000000 
 24,0800,+7,0.000000 
 24,0800,+13,0.000000 
 24,0800,+19,0.000000 
 24,0800,+25,0.000000 
 24,0800,+31,0.000000 
 24,0800,+37,0.000000 
 24,0800,+43,0.000000 
 24,0800,+49,0.000000 
 24,0800,+55,0.000000 
 24,1100,+4,0.000000 
 24,1100,+10,0.000000 
 24,1100,+16,0.000000 
 24,1100,+22,0.000000 
 24,1100,+28,0.000000 
 24,1100,+34,0.000000 
 24,1100,+40,0.000000 
 24,1100,+46,0.000000 
 24,1100,+52,0.000000 
 24,1400,+7,0.000000 
 24,1400,+13,0.000000 
 24,1400,+19,0.000000 
 24,1400,+25,0.000000 
 24,1400,+31,0.000000 
 24,1400,+37,0.000000 
 24,1400,+43,0.000000 
 24,1400,+49,0.000000 
 24,1700,+4,0.000000 
 24,1700,+10,0.000000 
 24,1700,+16,0.000000 
 24,1700,+22,0.000000 
 24,1700,+28,0.000000 
 24,1700,+34,0.000000 
 24,1700,+40,0.000000 
 24,1700,+46,0.000000 
 24,2000,+7,0.000000 
 24,2000,+13,0.000000 
 24,2000,+19,0.000000 
 24,2000,+25,0.000000 
 24,2000,+31,0.000000 
 24,2000,+37,0.000000 
 24,2000,+43,0.000000 
 24,2000,+49,0.000000 
 24,2000,+55,0.000000 
 24,2000,+61,0.000000 
 24,2000,+67,0.000000 
 24,2300,+4,0.000000 
 24,2300,+10,0.000000 
 24,2300,+16,0.000000 
 24,2300,+22,0.000000 
 24,2300,+28,0.000000 
 24,2300,+34,0.000000 
 24,2300,+40,0.000000 
 24,2300,+46,0.000000 
 24,2300,+52,0.000000 
 24,2300,+58,0.000000 
 24,2300,+64,0.000000 
 25,0200,+7,0.000000 
 25,0200,+13,0.000000 
 25,0200,+19,0.000000 
 25,0200,+25,0.000000 
 25,0200,+31,0.000000 
 25,0200,+37,0.000000 
 25,0200,+43,0.000000 
 25,0200,+49,0.000000 
 25,0200,+55,0.000000 
 25,0200,+61,0.000000 
 25,0500,+4,0.000000 
 25,0500,+10,0.000000 
 25,0500,+16,0.000000 
 25,0500,+22,0.000000 
 25,0500,+28,0.000000 
 25,0500,+34,0.000000 
 25,0500,+40,0.000000 
 25,0500,+46,0.000000 
 25,0500,+52,0.000000 
 25,0500,+58,0.000000 
 25,0800,+7,0.000000 
 25,0800,+13,0.000000 
 25,0800,+19,0.000000 
 25,0800,+25,0.000000 
 25,0800,+31,0.000000 
 25,0800,+37,0.000000 
 25,0800,+43,0.000000 
 25,0800,+49,0.000000 
 25,0800,+55,0.000000 
 25,1100,+4,0.000000 
 25,1100,+10,0.000000 
 25,1100,+16,0.000000 
 25,1100,+22,0.000000 
 25,1100,+28,0.000000 
 25,1100,+34,0.000000 
 25,1100,+40,0.000000 
 25,1100,+46,0.000000 
 25,1100,+52,0.000000 
 25,1400,+7,0.000000 
 25,1400,+13,0.000000 
 25,1400,+19,0.000000 
 25,1400,+25,0.000000 
 25,1400,+31,0.000000 
 25,1400,+37,0.000000 
 25,1400,+43,0.000000 
 25,1400,+49,0.000000 
 25,1700,+4,0.000000 
 25,1700,+10,0.000000 
 25,1700,+16,0.000000 
 25,1700,+22,0.000000 
 25,1700,+28,0.000000 
 25,1700,+34,0.000000 
 25,1700,+40,0.000000 
 25,1700,+46,0.000000 
 25,2000,+7,0.000000 
 25,2000,+13,0.000000 
 25,2000,+19,0.000000 
 25,2000,+25,0.000000 
 25,2000,+31,0.000000 
 25,2000,+37,0.000000 
 25,2000,+43,0.000000 
 25,2000,+49,0.000000 
 25,2000,+55,0.000000 
 25,2000,+61,0.000000 
 25,2000,+67,0.000000 
 25,2300,+4,0.000000 
 25,2300,+10,0.000000 
 25,2300,+16,0.000000 
 25,2300,+22,0.000000 
 25,2300,+28,0.000000 
 25,2300,+34,0.000000 
 25,2300,+40,0.000000 
 25,2300,+46,0.000000 
 25,2300,+52,0.000000 
 25,2300,+58,0.000000 
 25,2300,+64,0.000000 
 26,0200,+7,0.000000 
 26,0200,+13,0.000000 
 26,0200,+19,0.000000 
 26,0200,+25,0.000000 
 26,0200,+31,0.000000 
 26,0200,+37,0.000000 
 26,0200,+43,0.000000 
 26,0200,+49,0.000000 
 26,0200,+55,0.000000 
 26,0200,+61,0.000000 
 26,0500,+4,0.000000 
 26,0500,+10,0.000000 
 26,0500,+16,0.000000 
 26,0500,+22,0.000000 
 26,0500,+28,0.000000 
 26,0500,+34,0.000000 
 26,0500,+40,0.000000 
 26,0500,+46,0.000000 
 26,0500,+52,0.000000 
 26,0500,+58,0.000000 
 26,0800,+7,0.000000 
 26,0800,+13,0.000000 
 26,0800,+19,0.000000 
 26,0800,+25,0.000000 
 26,0800,+31,0.000000 
 26,0800,+37,0.000000 
 26,0800,+43,0.000000 
 26,0800,+49,0.000000 
 26,0800,+55,0.000000 
 26,1100,+4,0.000000 
 26,1100,+10,0.000000 
 26,1100,+16,0.000000 
 26,1100,+22,0.000000 
 26,1100,+28,0.000000 
 26,1100,+34,0.000000 
 26,1100,+40,0.000000 
 26,1100,+46,0.000000 
 26,1100,+52,0.000000 
 26,1400,+7,0.000000 
 26,1400,+13,0.000000 
 26,1400,+19,0.000000 
 26,1400,+25,0.000000 
 26,1400,+31,0.000000 
 26,1400,+37,0.000000 
 26,1400,+43,0.000000 
 26,1400,+49,0.000000 
 26,1700,+4,0.000000 
 26,1700,+10,0.000000 
 26,1700,+16,0.000000 
 26,1700,+22,0.000000 
 26,1700,+28,0.000000 
 26,1700,+34,0.000000 
 26,1700,+40,0.000000 
 26,1700,+46,0.000000 
 26,2000,+7,0.000000 
 26,2000,+13,0.000000 
 26,2000,+19,0.000000 
 26,2000,+25,0.000000 
 26,2000,+31,0.000000 
 26,2000,+37,0.000000 
 26,2000,+43,0.000000 
 26,2000,+49,0.000000 
 26,2000,+55,0.000000 
 26,2000,+61,0.000000 
 26,2000,+67,0.000000 
 26,2300,+4,0.000000 
 26,2300,+10,0.000000 
 26,2300,+16,0.000000 
 26,2300,+22,0.000000 
 26,2300,+28,0.000000 
 26,2300,+34,0.000000 
 26,2300,+40,0.000000 
 26,2300,+46,0.000000 
 26,2300,+52,0.000000 
 26,2300,+58,0.000000 
 26,2300,+64,0.000000 
 27,0200,+7,0.000000 
 27,0200,+13,0.000000 
 27,0200,+19,0.000000 
 27,0200,+25,0.000000 
 27,0200,+31,0.000000 
 27,0200,+37,0.000000 
 27,0200,+43,0.000000 
 27,0200,+49,0.000000 
 27,0200,+55,0.000000 
 27,0200,+61,0.000000 
 27,0500,+4,0.000000 
 27,0500,+10,0.000000 
 27,0500,+16,0.000000 
 27,0500,+22,0.000000 
 27,0500,+28,0.000000 
 27,0500,+34,0.000000 
 27,0500,+40,0.000000 
 27,0500,+46,0.000000 
 27,0500,+52,0.000000 
 27,0500,+58,0.000000 
 27,0800,+7,0.000000 
 27,0800,+13,0.000000 
 27,0800,+19,0.000000 
 27,0800,+25,0.000000 
